year,agency_num,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,first6,agency_name,major_type,minor_type,muni_num,muni_name,clean_name,Triad,Township,reassess_year
2006,020270101,1,NA,NA,NA,NA,107114265,641116,106601577,106601577,1,1061758,1061758,0.996,NA,1061758,0.996,NA,NA,NA,1061751.71,020270,STICKNEY TOWNSHIP SPECIAL SERVICE AREA 2,MUNICIPALITY/TOWNSHIP,SSA,NA,NA,NA,NA,NA,NA
2006,020280000,0,2005,11409016,NA,0.465,NA,21327336,NA,NA,1,9442998,9442998,0.382,9246045,9246045,0.374,CLERK,0.978947,NA,9265865.56,020280,TOWN THORNTON,MUNICIPALITY/TOWNSHIP,TOWNSHIP,NA,NA,NA,NA,NA,NA
2006,020280002,0,2005,11409016,NA,0.465,NA,21327336,NA,NA,1,2308289,2308289,0.094,2259483,2259483,0.092,CLERK,0.978947,NA,2279303.83,020280,GENERAL ASSISTANCE THORNTON,MUNICIPALITY/TOWNSHIP,GEN ASST,NA,NA,NA,NA,NA,NA
2006,020280003,0,2005,381998,NA,0.016,NA,21327336,NA,NA,1,393458,393458,0.016,NA,393458,0.016,NA,NA,NA,396400.67,020280,ROAD AND BRIDGE THORNTON,MUNICIPALITY/TOWNSHIP,INFRA,NA,NA,NA,NA,NA,NA
2006,020290000,0,2005,2550622,NA,0.052,NA,105157422,NA,NA,1,2175089,2175089,0.044,2134905,2134905,0.043,CLERK,0.9811320000000001,NA,2165116.9,020290,TOWN WHEELING,MUNICIPALITY/TOWNSHIP,TOWNSHIP,NA,NA,NA,NA,NA,NA
2006,020290002,0,2005,2550622,NA,0.052,NA,105157422,NA,NA,1,477459,477459,0.01,468269,468269,0.01,CLERK,0.9811320000000001,NA,503515.56,020290,GENERAL ASSISTANCE WHEELING,MUNICIPALITY/TOWNSHIP,GEN ASST,NA,NA,NA,NA,NA,NA
2006,020290003,0,2005,612149,NA,0.013,NA,105157422,NA,NA,1,636611,636611,0.013,NA,636611,0.013,NA,NA,NA,654570.23,020290,ROAD AND BRIDGE WHEELING,MUNICIPALITY/TOWNSHIP,INFRA,NA,NA,NA,NA,NA,NA
2006,020300000,0,2005,2330207,NA,0.068,NA,36983533,NA,NA,1,1871265,1871265,0.054,NA,1871265,0.054,NA,NA,NA,1887521.43,020300,TOWN OF WORTH,MUNICIPALITY/TOWNSHIP,TOWNSHIP,NA,NA,NA,NA,NA,NA
2006,020300002,0,2005,2330207,NA,0.068,NA,36983533,NA,NA,1,489853,489853,0.014,NA,489853,0.014,NA,NA,NA,489357.41,020300,GENERAL ASSISTANCE WORTH,MUNICIPALITY/TOWNSHIP,GEN ASST,NA,NA,NA,NA,NA,NA
2006,020300003,0,2005,932083,NA,0.027,NA,36983533,NA,NA,1,917318,917318,0.027,NA,917318,0.027,NA,NA,NA,943760.72,020300,ROAD AND BRIDGE WORTH,MUNICIPALITY/TOWNSHIP,INFRA,NA,NA,NA,NA,NA,NA
2006,020300100,1,NA,NA,NA,NA,4893800,93772,5263407,5263407,1,174274,174274,3.311,NA,174274,3.311,NA,NA,NA,174271.41,020300,WORTH TOWNSHIP SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,NA,NA,NA,NA,NA,NA
2006,030010000,1,NA,NA,NA,NA,687386575,8354334,680364001,680364001,1,5740624,5740624,0.844,NA,5740624,0.844,NA,NA,NA,5742272.17,030010,VILLAGE OF ALSIP,MUNICIPALITY/TOWNSHIP,MUNI,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010104,1,NA,NA,NA,NA,1612902,0,1598497,1598497,1,0,0,0,NA,0,0,NA,NA,NA,0,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010105,1,NA,NA,NA,NA,281858,0,279340,279340,1,0,0,0,NA,0,0,NA,NA,NA,0,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 7,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010106,1,NA,NA,NA,NA,599048,0,593698,593698,1,0,0,0,NA,0,0,NA,NA,NA,0,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 8,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010107,1,NA,NA,NA,NA,1780843,0,1764938,1764938,1,0,0,0,NA,0,0,NA,NA,NA,0,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 9,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010108,1,NA,NA,NA,NA,1067821,0,1058284,1058284,1,0,0,0,NA,0,0,NA,NA,NA,0,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 10,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010109,1,NA,NA,NA,NA,1747535,0,1731927,1731927,1,0,0,0,NA,0,0,NA,NA,NA,0,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 11,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010110,1,NA,NA,NA,NA,1243022,0,1231920,1231920,1,0,0,0,NA,0,0,NA,NA,NA,0,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 12,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010111,1,NA,NA,NA,NA,2135790,0,2116715,2116715,1,142899,142899,6.751,NA,142899,6.751,NA,NA,NA,142899.43,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 13,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030010112,1,NA,NA,NA,NA,2155734,0,2136480,2136480,1,25998,25998,1.217,NA,25998,1.217,NA,NA,NA,26000.96,030010,VILLAGE OF ALSIP SPECIAL SERVICE AREA 14,MUNICIPALITY/TOWNSHIP,SSA,030010000,VILLAGE OF ALSIP,Alsip,South,Worth,0
2006,030020000,1,NA,NA,NA,NA,NA,95441639,NA,NA,1,24939262,24939262,0.866,NA,24939262,0.866,NA,NA,NA,24953558.85,030020,VILLAGE OF ARLINGTON HEIGHTS,MUNICIPALITY/TOWNSHIP,MUNI,030020000,VILLAGE OF ARLINGTON HEIGHTS,Arlington Heights,North,Wheeling,0
2006,030020001,1,NA,NA,NA,NA,NA,95441639,NA,NA,1,11844270,11844270,0.411,NA,11844270,0.411,NA,NA,NA,11842855.3,030020,VILLAGE OF ARLINGTON HEIGHTS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030020000,VILLAGE OF ARLINGTON HEIGHTS,Arlington Heights,North,Wheeling,0
2006,030030000,0,2005,2233085,560449937,0.399,291640756,6083054,298497918,570858639,0.5392,3293501,3293501,0.577,2275742,1683509,0.564,AGENCY,NA,456403.32,1683528.26,030030,VILLAGE OF BARRINGTON,MUNICIPALITY/TOWNSHIP,MUNI,030030000,VILLAGE OF BARRINGTON,Barrington,North,Barrington,0
2006,030030100,1,NA,NA,NA,NA,14688010,0,14673774,21276375,1,22695,21276,0.1,NA,21276,0.1,NA,NA,NA,14673.77,030030,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA,MUNICIPALITY/TOWNSHIP,SSA,030030000,VILLAGE OF BARRINGTON,Barrington,North,Barrington,0
2006,030030101,1,NA,NA,NA,NA,17792852,0,17760470,34251238,1,0,0,0,NA,0,0,NA,NA,NA,0,030030,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 2,MUNICIPALITY/TOWNSHIP,SSA,030030000,VILLAGE OF BARRINGTON,Barrington,North,Barrington,0
2006,030030102,1,NA,NA,NA,NA,9789455,0,9774483,9774483,1,0,0,0,NA,0,0,NA,NA,NA,0,030030,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 4,MUNICIPALITY/TOWNSHIP,SSA,030030000,VILLAGE OF BARRINGTON,Barrington,North,Barrington,0
2006,030030103,1,NA,NA,NA,NA,9990703,0,10256283,10256283,1,0,0,0,NA,0,0,NA,NA,NA,0,030030,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,030030000,VILLAGE OF BARRINGTON,Barrington,North,Barrington,0
2006,030030110,1,NA,NA,NA,NA,0,0,282465,282465,1,20600,20600,7.293,NA,20600,7.293,NA,NA,NA,20600.17,030030,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 16,MUNICIPALITY/TOWNSHIP,SSA,030030000,VILLAGE OF BARRINGTON,Barrington,North,Barrington,0
2006,030040000,1,NA,NA,NA,NA,225912990,9651178,230700116,462474688,0.5647,5938711,5938711,1.285,NA,3353591,1.454,NA,NA,NA,3354379.69,030040,VILLAGE OF BARRINGTON HILLS,MUNICIPALITY/TOWNSHIP,MUNI,030040000,VILLAGE OF BARRINGTON HILLS,Barrington Hills,North,Barrington,0
2006,030050000,1,NA,NA,NA,NA,346119166,39766126,385267307,1171509520,0.35100000000000003,7686971,7686971,0.657,NA,2698127,0.701,NA,NA,NA,2700723.82,030050,VILLAGE OF BARTLETT,MUNICIPALITY/TOWNSHIP,MUNI,030050000,VILLAGE OF BARTLETT,Bartlett,North,Hanover,0
2006,030050101,1,NA,NA,NA,NA,7820603,0,7985504,7985504,1,0,0,0,NA,0,0,NA,NA,NA,0,030050,VILLAGE OF BARTLETT SPECIAL SERVICE AREA / INVERNESS 1,MUNICIPALITY/TOWNSHIP,SSA,030050000,VILLAGE OF BARTLETT,Bartlett,North,Hanover,0
2006,030050102,1,NA,NA,NA,NA,43422065,0,45064937,45064937,1,0,0,0,NA,0,0,NA,NA,NA,0,030050,VILLAGE OF BARTLETT SPECIAL SERVICE AREA CENTEX ONE,MUNICIPALITY/TOWNSHIP,SSA,030050000,VILLAGE OF BARTLETT,Bartlett,North,Hanover,0
2006,030050104,1,NA,NA,NA,NA,13351601,0,13912684,13912684,1,0,0,0,NA,0,0,NA,NA,NA,0,030050,VILLAGE OF BARTLETT SPECIAL SERVICE AREA / AMBER GROVE UT 6 & 7,MUNICIPALITY/TOWNSHIP,SSA,030050000,VILLAGE OF BARTLETT,Bartlett,North,Hanover,0
2006,030050106,1,NA,NA,NA,NA,5946797,307960,5438515,5438515,1,1241440,1241440,22.827,NA,1241440,22.827,NA,NA,NA,1241449.82,030050,VILLAGE OF BARTLETT SPECIAL SERVICE AREA 1 / BLUFF CITY,MUNICIPALITY/TOWNSHIP,SSA,030050000,VILLAGE OF BARTLETT,Bartlett,North,Hanover,0
2006,030060000,1,NA,NA,NA,NA,474230480,7228393,453469610,453469610,1,9565736,9565736,2.11,NA,9565736,2.11,NA,NA,NA,9568208.77,030060,VILLAGE OF BEDFORD PARK,MUNICIPALITY/TOWNSHIP,MUNI,030060000,VILLAGE OF BEDFORD PARK,Bedford Park,South,Stickney,0
2006,030070000,1,NA,NA,NA,NA,311800851,0,298629447,298629447,1,13140046,13140046,4.401,NA,13140046,4.401,NA,NA,NA,13142681.96,030070,VILLAGE OF BELLWOOD,MUNICIPALITY/TOWNSHIP,MUNI,030070000,VILLAGE OF BELLWOOD,Bellwood,South,Proviso,0
2006,030070001,1,NA,NA,NA,NA,311800851,0,298629447,298629447,1,1023656,1023656,0.343,NA,1023656,0.343,NA,NA,NA,1024299,030070,VILLAGE OF BELLWOOD LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030070000,VILLAGE OF BELLWOOD,Bellwood,South,Proviso,0
2006,030080000,0,2005,4041131,689392115,0.587,39870717,0,39191431,691418205,0.0316,2455081,2455081,0.355,NA,77580,0.198,NA,NA,21359.33,77599.03,030080,VILLAGE OF BENSENVILLE,MUNICIPALITY/TOWNSHIP,MUNI,030080000,VILLAGE OF BENSENVILLE,Bensenville,North,Leyden,0
2006,030090000,1,NA,NA,NA,NA,110201005,332117,116021261,116021261,1,3069142,3069142,2.646,NA,3069142,2.646,NA,NA,NA,3069922.57,030090,VILLAGE OF BERKELEY,MUNICIPALITY/TOWNSHIP,MUNI,030090000,VILLAGE OF BERKELEY,Berkeley,South,Proviso,0
2006,030090001,1,NA,NA,NA,NA,110201005,332117,116021261,116021261,1,303850,303850,0.262,NA,303850,0.262,NA,NA,NA,303975.7,030090,VILLAGE OF BERKELEY LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030090000,VILLAGE OF BERKELEY,Berkeley,South,Proviso,0
2006,030100000,1,NA,NA,NA,NA,802248035,1377486,801413358,801413358,1,16348755,16348755,2.04,NA,16348755,2.04,NA,NA,NA,16348832.5,030100,CITY OF BERWYN,MUNICIPALITY/TOWNSHIP,MUNI,030100000,CITY OF BERWYN,Berwyn,South,Berwyn,0
2006,030100001,1,NA,NA,NA,NA,802248035,1377486,801413358,801413358,1,1408076,1408076,0.176,NA,1408076,0.176,NA,NA,NA,1410487.51,030100,CITY OF BERWYN LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030100000,CITY OF BERWYN,Berwyn,South,Berwyn,0
2006,030100100,1,NA,NA,NA,NA,13123130,0,12779168,12779168,1,0,0,0,NA,0,0,NA,NA,NA,0,030100,CITY OF BERWYN SPECIAL SERVICE AREA A (CERMAK RD),MUNICIPALITY/TOWNSHIP,SSA,030100000,CITY OF BERWYN,Berwyn,South,Berwyn,0
2006,030110000,0,2005,4942405,252255967,1.96,252498526,1395901,253651868,253651868,1,4535495,4527799,1.785,3656635,4307251,1.699,CLERK,0.943214,650617.04,4309545.24,030110,CITY OF BLUE ISLAND,MUNICIPALITY/TOWNSHIP,MUNI,030110000,CITY OF BLUE ISLAND,Blue Island,South,Calumet,0
2006,030110001,0,2005,4942405,252255967,1.96,252498526,1395901,253651868,253651868,1,1392218,1392218,0.549,1313154,1313154,0.518,CLERK,0.943214,NA,1313916.68,030110,CITY OF BLUE ISLAND LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030110000,CITY OF BLUE ISLAND,Blue Island,South,Calumet,0
2006,030120000,1,NA,NA,NA,NA,528379938,2844274,508058679,508058679,1,3815000,3815000,0.751,NA,3815000,0.751,NA,NA,NA,3815520.68,030120,VILLAGE OF BRIDGEVIEW,MUNICIPALITY/TOWNSHIP,MUNI,030120000,VILLAGE OF BRIDGEVIEW,Bridgeview,South,Lyons,0
2006,030120001,1,NA,NA,NA,NA,528379938,2844274,508058679,508058679,1,1008955,1008955,0.199,NA,1008955,0.199,NA,NA,NA,1011036.77,030120,VILLAGE OF BRIDGEVIEW LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030120000,VILLAGE OF BRIDGEVIEW,Bridgeview,South,Lyons,0
2006,030120100,1,NA,NA,NA,NA,19826944,0,19509340,19509340,1,0,0,0,NA,0,0,NA,NA,NA,0,030120,VILLAGE OF BRIDGEVIEW SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,030120000,VILLAGE OF BRIDGEVIEW,Bridgeview,South,Lyons,0
2006,030120101,1,NA,NA,NA,NA,18140806,0,6668378,6668378,1,0,0,0,NA,0,0,NA,NA,NA,0,030120,VILLAGE OF BRIDGEVIEW SPECIAL SERVICE AREA 2,MUNICIPALITY/TOWNSHIP,SSA,030120000,VILLAGE OF BRIDGEVIEW,Bridgeview,South,Lyons,0
2006,030120102,1,NA,NA,NA,NA,24012400,859222,25636814,25636814,1,0,0,0,NA,0,0,NA,NA,NA,0,030120,VILLAGE OF BRIDGEVIEW SPECIAL SERVICE AREA 3,MUNICIPALITY/TOWNSHIP,SSA,030120000,VILLAGE OF BRIDGEVIEW,Bridgeview,South,Lyons,0
2006,030120103,1,NA,NA,NA,NA,8373434,0,6712822,6712822,1,70941,70941,1.057,NA,70941,1.057,NA,NA,NA,70954.53,030120,VILLAGE OF BRIDGEVIEW SPECIAL SERVICE AREA 4,MUNICIPALITY/TOWNSHIP,SSA,030120000,VILLAGE OF BRIDGEVIEW,Bridgeview,South,Lyons,0
2006,030130000,0,2005,3831040,267489978,1.433,268308220,0,267489978,267489978,1,5001526,5001526,1.87,3831253,4743942,1.774,CLERK,0.937213,912675.8,4745272.21,030130,VILLAGE OF BROADVIEW,MUNICIPALITY/TOWNSHIP,MUNI,030130000,VILLAGE OF BROADVIEW,Broadview,South,Proviso,0
2006,030140000,0,2005,8166090,377956092,2.161,374157181,599785,378555877,378555877,1,6598179,6431272,1.699,NA,6431272,1.699,NA,NA,NA,6431664.35,030140,VILLAGE OF BROOKFIELD,MUNICIPALITY/TOWNSHIP,MUNI,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140001,0,2005,8166090,377956092,2.161,374157181,599785,378555877,378555877,1,1414514,1396765,0.369,NA,1396765,0.369,NA,NA,NA,1396871.19,030140,VILLAGE OF BROOKFIELD LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140100,1,NA,NA,NA,NA,9905808,0,9856027,9856027,1,72949,72949,0.741,NA,72949,0.741,NA,NA,NA,73033.16,030140,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140101,1,NA,NA,NA,NA,1556075,0,1561727,1561727,1,14186,14186,0.909,NA,14186,0.909,NA,NA,NA,14196.1,030140,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 2,MUNICIPALITY/TOWNSHIP,SSA,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140102,1,NA,NA,NA,NA,14433745,0,14384299,14384299,1,157141,157141,1.093,NA,157141,1.093,NA,NA,NA,157220.39,030140,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 3,MUNICIPALITY/TOWNSHIP,SSA,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140103,1,NA,NA,NA,NA,16268065,401992,16689673,16689673,1,169022,169022,1.013,NA,169022,1.013,NA,NA,NA,169066.39,030140,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 4,MUNICIPALITY/TOWNSHIP,SSA,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140104,1,NA,NA,NA,NA,1418601,0,1365200,1365200,1,0,0,0,NA,0,0,NA,NA,NA,0,030140,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 5,MUNICIPALITY/TOWNSHIP,SSA,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140105,1,NA,NA,NA,NA,3776016,0,3793252,3793252,1,27510,27510,0.726,NA,27510,0.726,NA,NA,NA,27539.01,030140,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030140106,1,NA,NA,NA,NA,6440544,0,6394890,6394890,1,32571,32571,0.51,NA,32571,0.51,NA,NA,NA,32613.94,030140,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 7,MUNICIPALITY/TOWNSHIP,SSA,030140000,VILLAGE OF BROOKFIELD,Brookfield,South,Proviso,0
2006,030150000,1,NA,NA,NA,NA,343381864,657354,351925896,1677222407,0.242,10619386,10619386,0.634,NA,2569893,0.731,NA,NA,NA,2572578.3,030150,VILLAGE OF BUFFALO GROVE,MUNICIPALITY/TOWNSHIP,MUNI,030150000,VILLAGE OF BUFFALO GROVE,Buffalo Grove,North,Wheeling,0
2006,030150100,1,NA,NA,NA,NA,5516,0,5466,23124727,1,0,0,0,NA,0,0,NA,NA,NA,0,030150,VILLAGE OF BUFFALO GROVE SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,030150000,VILLAGE OF BUFFALO GROVE,Buffalo Grove,North,Wheeling,0
2006,030150101,1,NA,NA,NA,NA,978509,0,969770,6940686,1,0,0,0,NA,0,0,NA,NA,NA,0,030150,VILLAGE OF BUFFALO GROVE SPECIAL SERVICE AREA 2,MUNICIPALITY/TOWNSHIP,SSA,030150000,VILLAGE OF BUFFALO GROVE,Buffalo Grove,North,Wheeling,0
2006,030150102,1,NA,NA,NA,NA,11425,0,11323,20243528,1,0,0,0,NA,0,0,NA,NA,NA,0,030150,VILLAGE OF BUFFALO GROVE SPECIAL SERVICE AREA 3,MUNICIPALITY/TOWNSHIP,SSA,030150000,VILLAGE OF BUFFALO GROVE,Buffalo Grove,North,Wheeling,0
2006,030160000,1,NA,NA,NA,NA,469363475,50420562,516206027,516206027,1,4436820,4436820,0.86,NA,4436820,0.86,NA,NA,NA,4439371.83,030160,CITY OF BURBANK,MUNICIPALITY/TOWNSHIP,MUNI,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160117,1,NA,NA,NA,NA,1199525,0,1205930,1205930,1,0,0,0,NA,0,0,NA,NA,NA,0,030160,CITY OF BURBANK SPECIAL SERVICE AREA 19,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160118,1,NA,NA,NA,NA,696367,0,652341,652341,1,0,0,0,NA,0,0,NA,NA,NA,0,030160,CITY OF BURBANK SPECIAL SERVICE AREA 20,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160119,1,NA,NA,NA,NA,1108039,0,1093648,1093648,1,0,0,0,NA,0,0,NA,NA,NA,0,030160,CITY OF BURBANK SPECIAL SERVICE AREA 21,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160120,1,NA,NA,NA,NA,1062709,0,1141557,1141557,1,0,0,0,NA,0,0,NA,NA,NA,0,030160,CITY OF BURBANK SPECIAL SERVICE AREA 22,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160121,1,NA,NA,NA,NA,1442985,0,1352850,1352850,1,16192,16192,1.197,NA,16192,1.197,NA,NA,NA,16193.61,030160,CITY OF BURBANK SPECIAL SERVICE AREA 23,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160122,1,NA,NA,NA,NA,1204781,0,1209345,1209345,1,13400,13400,1.108,NA,13400,1.108,NA,NA,NA,13399.54,030160,CITY OF BURBANK SPECIAL SERVICE AREA 24,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160123,1,NA,NA,NA,NA,1273896,0,1259734,1259734,1,14652,14652,1.164,NA,14652,1.164,NA,NA,NA,14663.3,030160,CITY OF BURBANK SPECIAL SERVICE AREA 26,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160124,1,NA,NA,NA,NA,1198371,0,1190919,1190919,1,16409,16409,1.378,NA,16409,1.378,NA,NA,NA,16410.86,030160,CITY OF BURBANK SPECIAL SERVICE AREA 27,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160125,1,NA,NA,NA,NA,1766763,0,1748424,1748424,1,16855,16855,0.964,NA,16855,0.964,NA,NA,NA,16854.81,030160,CITY OF BURBANK SPECIAL SERVICE AREA 28,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160126,1,NA,NA,NA,NA,793900,0,764355,764355,1,6597,6597,0.864,NA,6597,0.864,NA,NA,NA,6604.03,030160,CITY OF BURBANK SPECIAL SERVICE AREA 30,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160127,1,NA,NA,NA,NA,888189,0,837592,837592,1,6978,6978,0.834,NA,6978,0.834,NA,NA,NA,6985.52,030160,CITY OF BURBANK SPECIAL SERVICE AREA 33,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160128,1,NA,NA,NA,NA,1060021,56440,1166353,1166353,1,17996,17996,1.543,NA,17996,1.543,NA,NA,NA,17996.83,030160,CITY OF BURBANK SPECIAL SERVICE AREA 36,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160129,1,NA,NA,NA,NA,1202943,84997,1198985,1198985,1,14399,14399,1.201,NA,14399,1.201,NA,NA,NA,14399.81,030160,CITY OF BURBANK SPECIAL SERVICE AREA 37,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160130,1,NA,NA,NA,NA,1112236,0,1070180,1070180,1,17495,17495,1.635,NA,17495,1.635,NA,NA,NA,17497.44,030160,CITY OF BURBANK SPECIAL SERVICE AREA 38,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160131,1,NA,NA,NA,NA,1095168,0,1151668,1151668,1,19679,19679,1.709,NA,19679,1.709,NA,NA,NA,19682.01,030160,CITY OF BURBANK SPECIAL SERVICE AREA 39,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160132,1,NA,NA,NA,NA,609952,0,595090,595090,1,11582,11582,1.947,NA,11582,1.947,NA,NA,NA,11586.4,030160,CITY OF BURBANK SPECIAL SERVICE AREA 40,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160133,1,NA,NA,NA,NA,1771447,0,1726172,1726172,1,27997,27997,1.622,NA,27997,1.622,NA,NA,NA,27998.51,030160,CITY OF BURBANK SPECIAL SERVICE AREA 41,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030160134,1,NA,NA,NA,NA,0,1092362,1092362,1092362,1,23696,23696,2.17,NA,23696,2.17,NA,NA,NA,23704.26,030160,CITY OF BURBANK SPECIAL SERVICE AREA 42,MUNICIPALITY/TOWNSHIP,SSA,030160000,CITY OF BURBANK,Burbank,South,Stickney,0
2006,030170000,1,NA,NA,NA,NA,59009753,192296,57822621,57822621,1,1463268,1463268,2.531,NA,1463268,2.531,NA,NA,NA,1463490.54,030170,VILLAGE OF BURNHAM,MUNICIPALITY/TOWNSHIP,MUNI,030170000,VILLAGE OF BURNHAM,Burnham,South,Thornton,0
2006,030180000,0,2005,816769,1068741760,0.077,352733644,6356217,353990871,1088575147,0.32939999999999997,1427106,1427106,0.132,836024,449120,0.127,CLERK,0.92771,173809.52,449568.41,030180,VILLAGE OF BURR RIDGE,MUNICIPALITY/TOWNSHIP,MUNI,030180000,VILLAGE OF BURR RIDGE,Burr Ridge,South,Lyons,0
2006,030180100,1,NA,NA,NA,NA,2105139,0,2089076,2089076,1,0,0,0,NA,0,0,NA,NA,NA,0,030180,VILLAGE OF BURR RIDGE SPECIAL SERVICE AREA 3,MUNICIPALITY/TOWNSHIP,SSA,030180000,VILLAGE OF BURR RIDGE,Burr Ridge,South,Lyons,0
